Aston Villa,beat,Tottenham,25/01/1995
Nott'm Forest,beat,Chelsea,25/01/1995
Crystal Palace,tied,Man United,25/01/1995
Leicester,beat,Man City,25/01/1995
Newcastle,beat,Wimbledon,25/01/1995
Norwich,tied,Coventry,25/01/1995
Blackburn,beat,Ipswich,28/01/1995
Blackburn,tied,Leeds,01/02/1995
Newcastle,beat,Everton,01/02/1995
Coventry,tied,Chelsea,04/02/1995
Everton,beat,Norwich,04/02/1995
Crystal Palace,beat,Ipswich,04/02/1995
West Ham,beat,Leicester,04/02/1995
Man United,beat,Aston Villa,04/02/1995
Nott'm Forest,tied,Liverpool,04/02/1995
QPR,beat,Newcastle,04/02/1995
Sheffield Weds,beat,Arsenal,04/02/1995
Southampton,tied,Man City,04/02/1995
Wimbledon,tied,Leeds,04/02/1995
Tottenham,beat,Blackburn,05/02/1995
Arsenal,tied,Leicester,11/02/1995
Aston Villa,beat,Wimbledon,11/02/1995
Chelsea,tied,Tottenham,11/02/1995
Coventry,beat,Crystal Palace,11/02/1995
Liverpool,tied,QPR,11/02/1995
Man United,beat,Man City,11/02/1995
Newcastle,beat,Nott'm Forest,11/02/1995
Norwich,tied,Southampton,11/02/1995
Blackburn,beat,Sheffield Weds,12/02/1995
West Ham,tied,Everton,13/02/1995
Coventry,beat,West Ham,18/02/1995
Aston Villa,beat,Sheffield Weds,18/02/1995
Arsenal,beat,Nott'm Forest,21/02/1995
Aston Villa,tied,Leicester,22/02/1995
Blackburn,beat,Wimbledon,22/02/1995
Leeds,beat,Everton,22/02/1995
Man City,beat,Ipswich,22/02/1995
Man United,beat,Norwich,22/02/1995
Blackburn,tied,Norwich,25/02/1995
Coventry,beat,Leicester,25/02/1995
Arsenal,beat,Crystal Palace,25/02/1995
Everton,beat,Man United,25/02/1995
Ipswich,beat,Southampton,25/02/1995
Man City,tied,Leeds,25/02/1995
Newcastle,beat,Aston Villa,25/02/1995
Liverpool,beat,Sheffield Weds,25/02/1995
Wimbledon,beat,Tottenham,25/02/1995
Chelsea,beat,West Ham,25/02/1995
QPR,tied,Nott'm Forest,26/02/1995
Newcastle,beat,Ipswich,28/02/1995
Blackburn,beat,Aston Villa,04/03/1995
Sheffield Weds,beat,Leeds,04/03/1995
Leicester,tied,Everton,04/03/1995
Liverpool,beat,Newcastle,04/03/1995
Man United,beat,Ipswich,04/03/1995
Norwich,tied,Man City,04/03/1995
Nott'm Forest,tied,Tottenham,04/03/1995
Southampton,tied,Coventry,04/03/1995
QPR,beat,Wimbledon,04/03/1995
West Ham,beat,Arsenal,05/03/1995
Chelsea,tied,Crystal Palace,05/03/1995
Aston Villa,tied,Coventry,06/03/1995
Man United,beat,Wimbledon,07/03/1995
Blackburn,beat,Arsenal,08/03/1995
Chelsea,beat,Man City,08/03/1995
Newcastle,beat,West Ham,08/03/1995
Norwich,tied,Sheffield Weds,08/03/1995
Nott'm Forest,beat,Everton,08/03/1995
QPR,beat,Leicester,08/03/1995
Tottenham,beat,Ipswich,08/03/1995
Leeds,beat,Chelsea,11/03/1995
Coventry,tied,Blackburn,11/03/1995
Nott'm Forest,beat,Leicester,11/03/1995
Wimbledon,beat,Sheffield Weds,11/03/1995
West Ham,tied,Norwich,11/03/1995
Crystal Palace,beat,Sheffield Weds,14/03/1995
Coventry,beat,Liverpool,14/03/1995
Everton,tied,Man City,15/03/1995
Leeds,beat,Leicester,15/03/1995
Man United,tied,Tottenham,15/03/1995
QPR,beat,Norwich,15/03/1995
Southampton,tied,West Ham,15/03/1995
West Ham,beat,Aston Villa,18/03/1995
Blackburn,beat,Chelsea,18/03/1995
Leeds,beat,Coventry,18/03/1995
Man City,beat,Sheffield Weds,18/03/1995
Nott'm Forest,beat,Southampton,18/03/1995
Everton,beat,QPR,18/03/1995
Tottenham,beat,Leicester,18/03/1995
Wimbledon,beat,Crystal Palace,18/03/1995
Liverpool,beat,Man United,19/03/1995
Newcastle,beat,Arsenal,19/03/1995
Norwich,beat,Ipswich,20/03/1995
Wimbledon,beat,Man City,21/03/1995
Man United,beat,Arsenal,22/03/1995
Nott'm Forest,beat,Leeds,22/03/1995
QPR,beat,Chelsea,22/03/1995
Southampton,beat,Newcastle,22/03/1995
Tottenham,tied,Liverpool,22/03/1995
Arsenal,beat,Norwich,01/04/1995
Chelsea,tied,Newcastle,01/04/1995
QPR,beat,Coventry,01/04/1995
Crystal Palace,beat,Man City,01/04/1995
Blackburn,beat,Everton,01/04/1995
Aston Villa,beat,Ipswich,01/04/1995
Wimbledon,beat,Leicester,01/04/1995
Nott'm Forest,beat,Sheffield Weds,01/04/1995
Man United,tied,Leeds,02/04/1995
Southampton,beat,Tottenham,02/04/1995
Crystal Palace,tied,Aston Villa,04/04/1995
Blackburn,beat,QPR,04/04/1995
Leeds,beat,Ipswich,05/04/1995
Aston Villa,beat,Man United,19/08/1995
Blackburn,beat,QPR,19/08/1995
Chelsea,tied,Everton,19/08/1995
Liverpool,beat,Sheffield Weds,19/08/1995
Man City,tied,Tottenham,19/08/1995
Newcastle,beat,Coventry,19/08/1995
Nott'm Forest,beat,Southampton,19/08/1995
Leeds,beat,West Ham,19/08/1995
Wimbledon,beat,Bolton,19/08/1995
Arsenal,tied,Middlesbrough,20/08/1995
Leeds,beat,Liverpool,21/08/1995
Newcastle,beat,Bolton,22/08/1995
Coventry,beat,Man City,23/08/1995
Arsenal,beat,Everton,23/08/1995
Man United,beat,West Ham,23/08/1995
Nott'm Forest,tied,Chelsea,23/08/1995
Wimbledon,beat,QPR,23/08/1995
Sheffield Weds,beat,Blackburn,23/08/1995
Aston Villa,beat,Tottenham,23/08/1995
Bolton,beat,Blackburn,26/08/1995
Coventry,tied,Arsenal,26/08/1995
Everton,beat,Southampton,26/08/1995
Leeds,beat,Aston Villa,26/08/1995
Man United,beat,Wimbledon,26/08/1995
Middlesbrough,beat,Chelsea,26/08/1995
Nott'm Forest,tied,West Ham,26/08/1995
QPR,beat,Man City,26/08/1995
Liverpool,beat,Tottenham,26/08/1995
Newcastle,beat,Sheffield Weds,27/08/1995
Man United,beat,Blackburn,28/08/1995
Arsenal,tied,Nott'm Forest,29/08/1995
Aston Villa,beat,Bolton,30/08/1995
Chelsea,tied,Coventry,30/08/1995
Liverpool,beat,QPR,30/08/1995
Everton,beat,Man City,30/08/1995
Newcastle,beat,Middlesbrough,30/08/1995
Southampton,tied,Leeds,30/08/1995
West Ham,tied,Tottenham,30/08/1995
Wimbledon,tied,Sheffield Weds,30/08/1995
Blackburn,tied,Aston Villa,09/09/1995
Bolton,tied,Middlesbrough,09/09/1995
Coventry,tied,Nott'm Forest,09/09/1995
Man United,beat,Everton,09/09/1995
Sheffield Weds,beat,QPR,09/09/1995
Southampton,beat,Newcastle,09/09/1995
Tottenham,beat,Leeds,09/09/1995
Wimbledon,beat,Liverpool,09/09/1995
Arsenal,beat,Man City,10/09/1995
Chelsea,beat,West Ham,11/09/1995
Middlesbrough,tied,Southampton,12/09/1995
Arsenal,beat,West Ham,16/09/1995
Aston Villa,beat,Wimbledon,16/09/1995
Chelsea,beat,Southampton,16/09/1995
QPR,beat,Leeds,16/09/1995
Liverpool,beat,Blackburn,16/09/1995
Man United,beat,Bolton,16/09/1995
Middlesbrough,beat,Coventry,16/09/1995
Newcastle,beat,Man City,16/09/1995
Tottenham,beat,Sheffield Weds,16/09/1995
Nott'm Forest,beat,Everton,17/09/1995
Arsenal,beat,Southampton,23/09/1995
Aston Villa,tied,Nott'm Forest,23/09/1995
Blackburn,beat,Coventry,23/09/1995
Liverpool,beat,Bolton,23/09/1995
Middlesbrough,beat,Man City,23/09/1995
Sheffield Weds,tied,Man United,23/09/1995
West Ham,beat,Everton,23/09/1995
Leeds,beat,Wimbledon,23/09/1995
Newcastle,beat,Chelsea,24/09/1995
Tottenham,beat,QPR,25/09/1995
QPR,beat,Bolton,30/09/1995
Chelsea,beat,Arsenal,30/09/1995
Aston Villa,beat,Coventry,30/09/1995
Leeds,beat,Sheffield Weds,30/09/1995
Middlesbrough,beat,Blackburn,30/09/1995
Nott'm Forest,beat,Man City,30/09/1995
Tottenham,beat,Wimbledon,30/09/1995
Newcastle,beat,Everton,01/10/1995
Man United,tied,Liverpool,01/10/1995
Southampton,tied,West Ham,02/10/1995
Chelsea,beat,Aston Villa,14/10/1995
Blackburn,beat,Southampton,14/10/1995
Bolton,tied,Everton,14/10/1995
Arsenal,beat,Leeds,14/10/1995
Liverpool,tied,Coventry,14/10/1995
Man United,beat,Man City,14/10/1995
Newcastle,beat,QPR,14/10/1995
Nott'm Forest,beat,Tottenham,14/10/1995
Middlesbrough,beat,Sheffield Weds,15/10/1995
West Ham,beat,Wimbledon,16/10/1995
Arsenal,beat,Aston Villa,21/10/1995
Man United,beat,Chelsea,21/10/1995
Sheffield Weds,beat,Coventry,21/10/1995
Man City,tied,Leeds,21/10/1995
Middlesbrough,beat,QPR,21/10/1995
Newcastle,beat,Wimbledon,21/10/1995
Nott'm Forest,beat,Bolton,21/10/1995
West Ham,tied,Blackburn,21/10/1995
Everton,tied,Tottenham,22/10/1995
Liverpool,beat,Southampton,22/10/1995
Aston Villa,beat,Everton,28/10/1995
Blackburn,beat,Chelsea,28/10/1995
Leeds,beat,Coventry,28/10/1995
Liverpool,beat,Man City,28/10/1995
Man United,beat,Middlesbrough,28/10/1995
QPR,tied,Nott'm Forest,28/10/1995
West Ham,beat,Sheffield Weds,28/10/1995
Southampton,beat,Wimbledon,28/10/1995
Tottenham,tied,Newcastle,29/10/1995
Bolton,beat,Arsenal,30/10/1995
Arsenal,beat,Man United,04/11/1995
Chelsea,tied,Sheffield Weds,04/11/1995
Tottenham,beat,Coventry,04/11/1995
Man City,beat,Bolton,04/11/1995
Middlesbrough,tied,Leeds,04/11/1995
Newcastle,beat,Liverpool,04/11/1995
Southampton,beat,QPR,04/11/1995
Aston Villa,beat,West Ham,04/11/1995
Everton,beat,Blackburn,05/11/1995
Nott'm Forest,beat,Wimbledon,06/11/1995
Newcastle,beat,Blackburn,08/11/1995
Aston Villa,tied,Newcastle,18/11/1995
Blackburn,beat,Nott'm Forest,18/11/1995
West Ham,beat,Bolton,18/11/1995
Leeds,beat,Chelsea,18/11/1995
Everton,beat,Liverpool,18/11/1995
Man United,beat,Southampton,18/11/1995
Sheffield Weds,tied,Man City,18/11/1995
Tottenham,beat,Arsenal,18/11/1995
Wimbledon,tied,Middlesbrough,18/11/1995
QPR,tied,Coventry,19/11/1995
Aston Villa,beat,Southampton,20/11/1995
Arsenal,beat,Sheffield Weds,21/11/1995
Tottenham,beat,Middlesbrough,21/11/1995
Chelsea,beat,Bolton,22/11/1995
Man United,beat,Coventry,22/11/1995
Everton,beat,QPR,22/11/1995
Man City,beat,Wimbledon,22/11/1995
West Ham,tied,Liverpool,22/11/1995
Chelsea,tied,Tottenham,25/11/1995
Coventry,tied,Wimbledon,25/11/1995
Everton,tied,Sheffield Weds,25/11/1995
Man City,beat,Aston Villa,25/11/1995
Middlesbrough,beat,Liverpool,25/11/1995
Newcastle,beat,Leeds,25/11/1995
Southampton,beat,Bolton,25/11/1995
West Ham,beat,QPR,25/11/1995
Arsenal,tied,Blackburn,26/11/1995
Nott'm Forest,tied,Man United,27/11/1995
Aston Villa,tied,Arsenal,02/12/1995
Blackburn,beat,West Ham,02/12/1995
Bolton,tied,Nott'm Forest,02/12/1995
Man City,beat,Leeds,02/12/1995
Liverpool,tied,Southampton,02/12/1995
Man United,tied,Chelsea,02/12/1995
QPR,tied,Middlesbrough,02/12/1995
Tottenham,tied,Everton,02/12/1995
Wimbledon,tied,Newcastle,03/12/1995
Sheffield Weds,beat,Coventry,04/12/1995
Liverpool,beat,Bolton,09/12/1995
Chelsea,beat,Newcastle,09/12/1995
Coventry,beat,Blackburn,09/12/1995
Leeds,tied,Wimbledon,09/12/1995
Man United,tied,Sheffield Weds,09/12/1995
Middlesbrough,beat,Man City,09/12/1995
Southampton,tied,Arsenal,09/12/1995
Tottenham,beat,QPR,09/12/1995
Nott'm Forest,tied,Aston Villa,10/12/1995
Everton,beat,West Ham,11/12/1995
Arsenal,tied,Chelsea,16/12/1995
Aston Villa,beat,Coventry,16/12/1995
Blackburn,beat,Middlesbrough,16/12/1995
Newcastle,beat,Everton,16/12/1995
QPR,beat,Bolton,16/12/1995
Sheffield Weds,beat,Leeds,16/12/1995
West Ham,beat,Southampton,16/12/1995
Tottenham,beat,Wimbledon,16/12/1995
Liverpool,beat,Man United,17/12/1995
Man City,tied,Nott'm Forest,18/12/1995
Coventry,beat,Everton,23/12/1995
Liverpool,beat,Arsenal,23/12/1995
Chelsea,beat,Man City,23/12/1995
Middlesbrough,beat,West Ham,23/12/1995
Newcastle,beat,Nott'm Forest,23/12/1995
QPR,beat,Aston Villa,23/12/1995
Sheffield Weds,tied,Southampton,23/12/1995
Tottenham,tied,Bolton,23/12/1995
Wimbledon,tied,Blackburn,23/12/1995
Leeds,beat,Man United,24/12/1995
Arsenal,beat,QPR,26/12/1995
Blackburn,beat,Man City,26/12/1995
Wimbledon,beat,Chelsea,26/12/1995
Everton,beat,Middlesbrough,26/12/1995
Nott'm Forest,beat,Sheffield Weds,26/12/1995
Southampton,tied,Tottenham,26/12/1995
Leeds,beat,Bolton,27/12/1995
Man United,beat,Newcastle,27/12/1995
Wimbledon,beat,Arsenal,30/12/1995
Blackburn,beat,Tottenham,30/12/1995
Coventry,beat,Bolton,30/12/1995
Chelsea,tied,Liverpool,30/12/1995
Everton,beat,Leeds,30/12/1995
Man United,beat,QPR,30/12/1995
Nott'm Forest,beat,Middlesbrough,30/12/1995
Coventry,tied,Southampton,01/01/1996
Leeds,tied,Blackburn,01/01/1996
Liverpool,beat,Nott'm Forest,01/01/1996
Man City,beat,West Ham,01/01/1996
Aston Villa,beat,Middlesbrough,01/01/1996
Sheffield Weds,beat,Bolton,01/01/1996
Tottenham,beat,Man United,01/01/1996
Everton,beat,Wimbledon,01/01/1996
Newcastle,beat,Arsenal,02/01/1996
Chelsea,beat,QPR,02/01/1996
Bolton,beat,Wimbledon,13/01/1996
Everton,tied,Chelsea,13/01/1996
Leeds,beat,West Ham,13/01/1996
Man United,tied,Aston Villa,13/01/1996
Arsenal,beat,Middlesbrough,13/01/1996
Nott'm Forest,beat,Southampton,13/01/1996
Blackburn,beat,QPR,13/01/1996
Sheffield Weds,tied,Liverpool,13/01/1996
Tottenham,beat,Man City,13/01/1996
Newcastle,beat,Coventry,14/01/1996
Everton,beat,Arsenal,20/01/1996
Blackburn,beat,Sheffield Weds,20/01/1996
Chelsea,beat,Nott'm Forest,20/01/1996
Liverpool,beat,Leeds,20/01/1996
Man City,tied,Coventry,20/01/1996
Newcastle,beat,Bolton,20/01/1996
Southampton,beat,Middlesbrough,20/01/1996
Wimbledon,beat,QPR,20/01/1996
Aston Villa,beat,Tottenham,21/01/1996
Man United,beat,West Ham,23/01/1996
Liverpool,beat,Aston Villa,31/01/1996
Nott'm Forest,beat,Leeds,31/01/1996
Southampton,tied,Man City,31/01/1996
West Ham,beat,Coventry,31/01/1996
Arsenal,tied,Coventry,03/02/1996
Aston Villa,beat,Leeds,03/02/1996
Blackburn,beat,Bolton,03/02/1996
Liverpool,tied,Tottenham,03/02/1996
Man City,beat,QPR,03/02/1996
Newcastle,beat,Sheffield Weds,03/02/1996
Southampton,tied,Everton,03/02/1996
West Ham,beat,Nott'm Forest,03/02/1996
Man United,beat,Wimbledon,03/02/1996
Chelsea,beat,Middlesbrough,04/02/1996
Aston Villa,beat,Bolton,10/02/1996
Coventry,beat,Chelsea,10/02/1996
Everton,beat,Man City,10/02/1996
Man United,beat,Blackburn,10/02/1996
Newcastle,beat,Middlesbrough,10/02/1996
Arsenal,beat,Nott'm Forest,10/02/1996
Sheffield Weds,beat,Wimbledon,10/02/1996
Liverpool,beat,QPR,11/02/1996
West Ham,beat,Tottenham,12/02/1996
West Ham,beat,Chelsea,17/02/1996
Bolton,beat,Middlesbrough,17/02/1996
QPR,beat,Sheffield Weds,17/02/1996
Man United,beat,Everton,21/02/1996
West Ham,beat,Newcastle,21/02/1996
Liverpool,beat,Blackburn,24/02/1996
Coventry,tied,Middlesbrough,24/02/1996
Everton,beat,Nott'm Forest,24/02/1996
Man City,tied,Newcastle,24/02/1996
Chelsea,beat,Southampton,24/02/1996
Tottenham,beat,Sheffield Weds,24/02/1996
Arsenal,beat,West Ham,24/02/1996
Wimbledon,tied,Aston Villa,24/02/1996
Man United,beat,Bolton,25/02/1996
Aston Villa,beat,Blackburn,28/02/1996
Coventry,tied,West Ham,02/03/1996
Bolton,beat,Leeds,02/03/1996
Man City,tied,Blackburn,02/03/1996
Everton,beat,Middlesbrough,02/03/1996
QPR,tied,Arsenal,02/03/1996
Nott'm Forest,beat,Sheffield Weds,02/03/1996
Tottenham,beat,Southampton,02/03/1996
Wimbledon,tied,Chelsea,02/03/1996
Liverpool,beat,Aston Villa,03/03/1996
Man United,beat,Newcastle,04/03/1996
Arsenal,beat,Man City,05/03/1996
Aston Villa,beat,Sheffield Weds,06/03/1996
Leeds,beat,QPR,06/03/1996
Aston Villa,beat,QPR,09/03/1996
Everton,tied,Coventry,09/03/1996
West Ham,beat,Middlesbrough,09/03/1996
Chelsea,tied,Man City,12/03/1996
Blackburn,beat,Leeds,13/03/1996
Liverpool,tied,Wimbledon,13/03/1996
Bolton,beat,Coventry,16/03/1996
Liverpool,beat,Chelsea,16/03/1996
Man City,beat,Southampton,16/03/1996
Middlesbrough,tied,Nott'm Forest,16/03/1996
QPR,tied,Man United,16/03/1996
Sheffield Weds,beat,Aston Villa,16/03/1996
Blackburn,beat,Tottenham,16/03/1996
Arsenal,beat,Wimbledon,16/03/1996
Leeds,tied,Everton,17/03/1996
Newcastle,beat,West Ham,18/03/1996
Aston Villa,tied,Middlesbrough,19/03/1996
Tottenham,beat,Bolton,20/03/1996
Man United,beat,Arsenal,20/03/1996
Sheffield Weds,beat,Southampton,20/03/1996
Arsenal,beat,Newcastle,23/03/1996
Bolton,beat,Sheffield Weds,23/03/1996
Chelsea,tied,QPR,23/03/1996
Wimbledon,beat,Everton,23/03/1996
Nott'm Forest,beat,Liverpool,23/03/1996
West Ham,beat,Man City,23/03/1996
Man United,beat,Tottenham,24/03/1996
Southampton,beat,Coventry,25/03/1996
Everton,beat,Blackburn,30/03/1996
Bolton,tied,Man City,30/03/1996
Middlesbrough,beat,Leeds,30/03/1996
QPR,beat,Southampton,30/03/1996
Tottenham,beat,Coventry,30/03/1996
Wimbledon,beat,Nott'm Forest,30/03/1996
Leeds,beat,Southampton,03/04/1996
Liverpool,beat,Newcastle,03/04/1996
Middlesbrough,beat,Sheffield Weds,05/04/1996
Arsenal,beat,Leeds,06/04/1996
Aston Villa,beat,Chelsea,06/04/1996
Coventry,beat,Liverpool,06/04/1996
Everton,beat,Bolton,06/04/1996
Man United,beat,Man City,06/04/1996
Newcastle,beat,QPR,06/04/1996
Nott'm Forest,beat,Tottenham,06/04/1996
Southampton,beat,Blackburn,06/04/1996
West Ham,tied,Wimbledon,06/04/1996
Aston Villa,beat,Southampton,08/04/1996
Blackburn,beat,Newcastle,08/04/1996
Bolton,beat,Chelsea,08/04/1996
Nott'm Forest,beat,Leeds,08/04/1996
Liverpool,beat,West Ham,08/04/1996
Man United,beat,Coventry,08/04/1996
QPR,beat,Everton,08/04/1996
Sheffield Weds,beat,Arsenal,08/04/1996
Tottenham,tied,Middlesbrough,08/04/1996
Wimbledon,beat,Man City,08/04/1996
Chelsea,beat,Leeds,13/04/1996
Coventry,beat,QPR,13/04/1996
Man City,beat,Sheffield Weds,13/04/1996
Wimbledon,beat,Middlesbrough,13/04/1996
Blackburn,beat,Nott'm Forest,13/04/1996
Southampton,beat,Man United,13/04/1996
West Ham,beat,Bolton,13/04/1996
Newcastle,beat,Aston Villa,14/04/1996
Arsenal,tied,Tottenham,15/04/1996
Everton,tied,Liverpool,16/04/1996
Aston Villa,tied,West Ham,17/04/1996
Blackburn,beat,Wimbledon,17/04/1996
Man United,beat,Leeds,17/04/1996
Newcastle,beat,Southampton,17/04/1996
Nott'm Forest,tied,Coventry,17/04/1996
Sheffield Weds,tied,Chelsea,17/04/1996
Man City,beat,Aston Villa,27/04/1996
Blackburn,tied,Arsenal,27/04/1996
Southampton,beat,Bolton,27/04/1996
Liverpool,beat,Middlesbrough,27/04/1996
QPR,beat,West Ham,27/04/1996
Everton,beat,Sheffield Weds,27/04/1996
Tottenham,tied,Chelsea,27/04/1996
Coventry,beat,Wimbledon,27/04/1996
Man United,beat,Nott'm Forest,28/04/1996
Newcastle,beat,Leeds,29/04/1996
Arsenal,tied,Liverpool,01/05/1996
Tottenham,beat,Leeds,02/05/1996
Nott'm Forest,tied,Newcastle,02/05/1996
Arsenal,beat,Bolton,04/05/1996
Blackburn,beat,Chelsea,04/05/1996
Coventry,tied,Leeds,04/05/1996
Everton,beat,Aston Villa,04/05/1996
Man City,tied,Liverpool,04/05/1996
Man United,beat,Middlesbrough,04/05/1996
Newcastle,tied,Tottenham,04/05/1996
Nott'm Forest,beat,QPR,04/05/1996
Southampton,tied,Wimbledon,04/05/1996
West Ham,tied,Sheffield Weds,04/05/1996
Arsenal,beat,West Ham,17/08/1996
Tottenham,beat,Blackburn,17/08/1996
Nott'm Forest,beat,Coventry,17/08/1996
Derby,tied,Leeds,17/08/1996
Everton,beat,Newcastle,17/08/1996
Middlesbrough,tied,Liverpool,17/08/1996
Sheffield Weds,beat,Aston Villa,17/08/1996
Sunderland,tied,Leicester,17/08/1996
Man United,beat,Wimbledon,17/08/1996
Southampton,tied,Chelsea,18/08/1996
Liverpool,beat,Arsenal,19/08/1996
Sheffield Weds,beat,Leeds,20/08/1996
Aston Villa,beat,Blackburn,21/08/1996
Chelsea,beat,Middlesbrough,21/08/1996
Leicester,beat,Southampton,21/08/1996
Man United,tied,Everton,21/08/1996
Newcastle,beat,Wimbledon,21/08/1996
Sunderland,beat,Nott'm Forest,21/08/1996
Tottenham,tied,Derby,21/08/1996
West Ham,tied,Coventry,21/08/1996
Aston Villa,beat,Derby,24/08/1996
Chelsea,beat,Coventry,24/08/1996
Arsenal,beat,Leicester,24/08/1996
Liverpool,tied,Sunderland,24/08/1996
Sheffield Weds,beat,Newcastle,24/08/1996
Nott'm Forest,tied,Middlesbrough,24/08/1996
Tottenham,tied,Everton,24/08/1996
West Ham,beat,Southampton,24/08/1996
Man United,tied,Blackburn,25/08/1996
Leeds,beat,Wimbledon,26/08/1996
Sheffield Weds,beat,Leicester,02/09/1996
Arsenal,tied,Chelsea,04/09/1996
Leeds,beat,Blackburn,04/09/1996
Liverpool,beat,Coventry,04/09/1996
Derby,tied,Man United,04/09/1996
Aston Villa,beat,Everton,04/09/1996
Middlesbrough,beat,West Ham,04/09/1996
Southampton,tied,Nott'm Forest,04/09/1996
Newcastle,beat,Sunderland,04/09/1996
Wimbledon,beat,Tottenham,04/09/1996
Aston Villa,tied,Arsenal,07/09/1996
Man United,beat,Leeds,07/09/1996
Liverpool,beat,Southampton,07/09/1996
Middlesbrough,beat,Coventry,07/09/1996
Nott'm Forest,tied,Leicester,07/09/1996
Chelsea,beat,Sheffield Weds,07/09/1996
Newcastle,beat,Tottenham,07/09/1996
Wimbledon,beat,Everton,07/09/1996
Sunderland,tied,West Ham,08/09/1996
Derby,beat,Blackburn,09/09/1996
Coventry,beat,Leeds,14/09/1996
Derby,beat,Sunderland,14/09/1996
Middlesbrough,beat,Everton,14/09/1996
Man United,beat,Nott'm Forest,14/09/1996
Newcastle,beat,Blackburn,14/09/1996
Tottenham,beat,Southampton,14/09/1996
Wimbledon,beat,West Ham,14/09/1996
Chelsea,tied,Aston Villa,15/09/1996
Liverpool,beat,Leicester,15/09/1996
Arsenal,beat,Sheffield Weds,16/09/1996
Aston Villa,tied,Man United,21/09/1996
Blackburn,tied,Everton,21/09/1996
Newcastle,beat,Leeds,21/09/1996
Liverpool,beat,Chelsea,21/09/1996
Arsenal,beat,Middlesbrough,21/09/1996
West Ham,beat,Nott'm Forest,21/09/1996
Sheffield Weds,tied,Derby,21/09/1996
Sunderland,beat,Coventry,21/09/1996
Leicester,beat,Tottenham,22/09/1996
Wimbledon,beat,Southampton,23/09/1996
Arsenal,beat,Sunderland,28/09/1996
Chelsea,tied,Nott'm Forest,28/09/1996
Coventry,tied,Blackburn,28/09/1996
Wimbledon,beat,Derby,28/09/1996
Everton,beat,Sheffield Weds,28/09/1996
Leicester,beat,Leeds,28/09/1996
Southampton,beat,Middlesbrough,28/09/1996
Man United,beat,Tottenham,29/09/1996
Liverpool,beat,West Ham,29/09/1996
Newcastle,beat,Aston Villa,30/09/1996
Arsenal,beat,Blackburn,12/10/1996
Newcastle,beat,Derby,12/10/1996
Everton,beat,West Ham,12/10/1996
Leeds,beat,Nott'm Forest,12/10/1996
Chelsea,beat,Leicester,12/10/1996
Man United,beat,Liverpool,12/10/1996
Tottenham,beat,Aston Villa,12/10/1996
Wimbledon,beat,Sheffield Weds,12/10/1996
Coventry,tied,Southampton,13/10/1996
Sunderland,tied,Middlesbrough,14/10/1996
Arsenal,tied,Coventry,19/10/1996
Aston Villa,beat,Leeds,19/10/1996
Wimbledon,beat,Chelsea,19/10/1996
Tottenham,beat,Middlesbrough,19/10/1996
Nott'm Forest,tied,Derby,19/10/1996
Sheffield Weds,tied,Blackburn,19/10/1996
Southampton,beat,Sunderland,19/10/1996
West Ham,beat,Leicester,19/10/1996
Newcastle,beat,Man United,20/10/1996
Arsenal,beat,Leeds,26/10/1996
Chelsea,beat,Tottenham,26/10/1996
Coventry,tied,Sheffield Weds,26/10/1996
Leicester,beat,Newcastle,26/10/1996
Middlesbrough,tied,Wimbledon,26/10/1996
Southampton,beat,Man United,26/10/1996
Sunderland,beat,Aston Villa,26/10/1996
West Ham,beat,Blackburn,26/10/1996
Liverpool,beat,Derby,27/10/1996
Everton,beat,Nott'm Forest,28/10/1996
Aston Villa,beat,Nott'm Forest,02/11/1996
Derby,beat,Leicester,02/11/1996
Leeds,beat,Sunderland,02/11/1996
Chelsea,beat,Man United,02/11/1996
Sheffield Weds,tied,Southampton,02/11/1996
Tottenham,beat,West Ham,02/11/1996
Wimbledon,tied,Arsenal,02/11/1996
Blackburn,beat,Liverpool,03/11/1996
Newcastle,beat,Middlesbrough,03/11/1996
Everton,tied,Coventry,04/11/1996
Leicester,beat,Aston Villa,16/11/1996
Blackburn,tied,Chelsea,16/11/1996
